,Numero_de_Productos_Ordenados,ID,Lista_de_Volumenes_de_Productos,Volumen_Total
19109,1,[41033],[0.052],0.052
19110,1,[46127],[0.017281],0.017281
19111,1,[34112],[0.00056],0.00056
19112,1,[17244],[0.011129],0.011129
19113,1,[20647],[0.005334],0.005334
19114,1,[35440],[0.001],0.001
19115,1,[34465],[0.05936],0.05936
19116,1,[11822],[0.0035606],0.0035606
19117,1,[22519],[0.003017],0.003017
19118,1,[34489],[0.013735],0.013735
19119,1,[10058],[0.0009568],0.0009568
19120,1,[34392],[0.62437233],0.62437233
19121,1,[34338],[0.00214414],0.00214414
19122,1,[17839],[0.001125],0.001125
19123,1,[34420],[0.06],0.06
19124,1,[49081],[0.006893],0.006893
19125,1,[17790],[0.03],0.03
19126,1,[34028],[0.0263],0.0263
19127,1,[35056],[0.217191],0.217191
19128,1,[41914],[0.006235],0.006235
19129,1,[17778],[0.723],0.723
19130,3,"[15754, 37582, 17192]","[0.001, 0.02145, 0.000852]",0.023302
19131,1,[34568],[0.54717],0.54717
19132,1,[43126],[0.0460025],0.0460025
19133,1,[24341],[0.013735],0.013735
19134,1,[35462],[0.006235],0.006235
19135,1,[16960],[0.00359969],0.00359969
19136,1,[21676],[0.00054],0.00054
19137,1,[41647],[0.0010862],0.0010862
19138,1,[39861],[0.0035158],0.0035158
19139,1,[33562],[0.006755],0.006755
19140,1,[38020],[0.001],0.001
19141,1,[19956],[3e-05],3e-05
19142,1,[34811],[0.03968489],0.03968489
19143,1,[46705],[0.014047],0.014047
19144,1,[34357],[0.006624],0.006624
19145,1,[47082],[0.0263],0.0263
19146,1,[41794],[0.0009568],0.0009568
19147,1,[16930],[0.00852],0.00852
19148,1,[47298],[0.03],0.03
19149,1,[36085],[0.00056],0.00056
19150,1,[24111],[0.017281],0.017281
19151,1,[17734],[0.30705],0.30705
19152,1,[23290],[0.526842],0.526842
19153,1,[34055],[0.000611],0.000611
19154,1,[34324],[0.00108],0.00108
19155,1,[17350],[0.01],0.01
19156,1,[17481],[0.163511],0.163511
19157,1,[34515],[0.17753],0.17753
19158,1,[39856],[0.022289],0.022289
19159,1,[17223],[0.00053854],0.00053854
19160,1,[38179],[0.050449],0.050449
19161,1,[48227],[0.002554],0.002554
19162,1,[43296],[0.001],0.001
19163,1,[17145],[0.001],0.001
19164,2,"[34387, 34090]","[0.00434296, 0.013735]",0.01807796
19165,1,[39872],[0.003168],0.003168
19166,1,[34437],[0.01],0.01
19167,1,[35109],[0.00712041],0.00712041
19168,1,[24335],[0.0001],0.0001
19169,1,[41903],[0.0483],0.0483
19170,1,[24467],[0.0001],0.0001
19171,1,[44265],[0.001125],0.001125
19172,1,[37589],[0.0009],0.0009
19173,1,[17273],[1.29],1.29
19174,1,[24035],[0.00056],0.00056
19175,1,[17840],[0.134097],0.134097
19176,1,[34465],[0.05936],0.05936
19177,1,[19907],[0.006222],0.006222
19178,1,[2614],[1.46035],1.46035
19179,1,[11343],[0.343217],0.343217
19180,1,[2907],[0.0001],0.0001
19181,1,[49348],[0.02987],0.02987
19182,1,[35440],[0.001],0.001
19183,1,[47876],[0.04],0.04
19184,1,[17193],[0.9363],0.9363
19185,1,[17197],[0.007783],0.007783
19186,1,[44850],[0.00083164],0.00083164
19187,1,[14627],[0.163],0.163
19188,1,[45316],[0.006222],0.006222
19189,1,[47785],[0.00712041],0.00712041
19190,1,[34095],[0.00345244],0.00345244
19191,1,[35066],[0.17304],0.17304
19192,1,[27073],[1.1983904],1.1983904
19193,1,[41643],[0.0768],0.0768
19194,1,[35972],[1.56427],1.56427
19195,1,[30215],[0.285304],0.285304
19196,1,[30085],[0.00052],0.00052
19197,1,[24371],[0.001],0.001
19198,1,[35160],[0.0009568],0.0009568
19199,1,[36000],[0.405535],0.405535
19200,1,[34742],[0.006729],0.006729
19201,1,[48227],[0.002554],0.002554
19202,1,[48022],[0.39166253],0.39166253
19203,1,[30215],[0.285304],0.285304
19204,1,[40436],[0.000216],0.000216
19205,1,[16964],[0.003434],0.003434
19206,1,[34386],[5.08e-06],5.08e-06
19207,1,[17655],[0.011129],0.011129
19208,1,[17140],[6.135e-05],6.135e-05
19209,1,[34392],[0.62437233],0.62437233
19210,1,[34369],[0.011231],0.011231
19211,1,[47287],[0.001],0.001
19212,1,[2323],[0.00285845],0.00285845
19213,1,[35237],[0.00054],0.00054
19214,1,[35952],[0.001],0.001
19215,1,[41915],[0.001841],0.001841
19216,2,"[17142, 34059]","[0.00642, 0.7637]",0.77012
19217,4,"[47581, 37583, 33840, 34269]","[0.0001, 0.004511, 0.0009568, 0.001125]",0.0066928000000000005
19218,1,[39507],[0.18921641],0.18921641
19219,1,[30213],[0.071824],0.071824
19220,1,[41372],[0.00345244],0.00345244
19221,1,[46848],[0.0009568],0.0009568
19222,1,[34483],[0.09],0.09
19223,1,[27557],[0.0170786],0.0170786
19224,1,[17735],[0.0009568],0.0009568
19225,1,[35369],[0.02918044],0.02918044
19226,1,[34248],[1.276e-05],1.276e-05
19227,1,[34299],[0.0009568],0.0009568
19228,1,[24335],[0.0001],0.0001
19229,1,[21085],[0.006222],0.006222
19230,1,[18034],[0.0015],0.0015
19231,1,[19907],[0.006222],0.006222
19232,1,[20723],[0.0070748],0.0070748
19233,1,[34389],[0.00642],0.00642
19234,1,[23723],[0.050597],0.050597
19235,1,[2925],[0.000132],0.000132
19236,1,[34433],[0.027193],0.027193
19237,2,"[40567, 41461]","[7.33e-06, 0.09]",0.09000733
19238,1,[12948],[1e-06],1e-06
19239,1,[33562],[0.006755],0.006755
19240,1,[14279],[0.30705],0.30705
19241,1,[33562],[0.006755],0.006755
19242,1,[48301],[0.0009568],0.0009568
19243,1,[34043],[0.066485],0.066485
19244,1,[34038],[0.04],0.04
19245,1,[34568],[0.54717],0.54717
19246,1,[41792],[0.02016],0.02016
19247,1,[47219],[1.276e-05],1.276e-05
19248,1,[35318],[0.081744],0.081744
19249,1,[41794],[0.0009568],0.0009568
19250,1,[17128],[0.00035347],0.00035347
19251,1,[39582],[0.03065848],0.03065848
19252,1,[2346],[0.000988],0.000988
19253,1,[38216],[0.000603],0.000603
19254,1,[34581],[0.000715],0.000715
19255,1,[34336],[0.001125],0.001125
19256,1,[34482],[0.004039],0.004039
19257,1,[34568],[0.54717],0.54717
19258,1,[48220],[0.001],0.001
19259,1,[34695],[0.00093183],0.00093183
19260,1,[411],[0.06],0.06
19261,1,[34324],[0.00108],0.00108
19262,1,[22385],[0.006904],0.006904
19263,1,[6114],[0.0009568],0.0009568
19264,2,"[48469, 17836]","[0.39698326, 0.004623]",0.40160626
19265,1,[42164],[0.037003],0.037003
19266,1,[34079],[0.03121867],0.03121867
19267,1,[27396],[1.56427],1.56427
19268,1,[17737],[0.018925],0.018925
19269,1,[17459],[1.99605],1.99605
19270,1,[4405],[0.052],0.052
19271,1,[13767],[0.028782],0.028782
19272,1,[17841],[0.62437233],0.62437233
19273,1,[24337],[6.135e-05],6.135e-05
19274,1,[16938],[0.000852],0.000852
19275,1,[48443],[0.29626047],0.29626047
19276,1,[41914],[0.006235],0.006235
19277,1,[3005],[0.006222],0.006222
19278,1,[40700],[0.01],0.01
19279,1,[31338],[0.00039187],0.00039187
19280,1,[4127],[0.025238],0.025238
19281,1,[24415],[0.070148],0.070148
19282,1,[17426],[0.0009568],0.0009568
19283,1,[17675],[0.00214414],0.00214414
19284,1,[30215],[0.285304],0.285304
19285,2,"[34050, 39452]","[0.0009568, 0.0009539]",0.0019107
19286,1,[18715],[0.002568],0.002568
19287,1,[48220],[0.001],0.001
19288,1,[48396],[0.43168],0.43168
19289,2,"[32703, 40436]","[0.00061861, 0.000216]",0.00083461
19290,1,[37582],[0.02145],0.02145
19291,1,[20627],[0.0298],0.0298
19292,1,[17420],[0.002975],0.002975
19293,1,[4034],[0.0026887],0.0026887
19294,1,[24335],[0.0001],0.0001
19295,1,[35437],[0.0009568],0.0009568
19296,1,[17037],[0.0033827],0.0033827
19297,1,[46616],[0.0009568],0.0009568
19298,1,[48396],[0.43168],0.43168
19299,1,[35450],[0.372356],0.372356
19300,1,[34342],[0.0009568],0.0009568
19301,1,[35120],[0.000988],0.000988
19302,1,[34302],[0.00391763],0.00391763
19303,1,[2349],[0.003985],0.003985
19304,1,[27441],[0.174182],0.174182
19305,1,[39507],[0.18921641],0.18921641
19306,1,[46865],[0.001617],0.001617
19307,1,[45557],[0.02987],0.02987
19308,1,[17841],[0.62437233],0.62437233
19309,1,[23561],[0.006755],0.006755
19310,1,[12948],[1e-06],1e-06
19311,1,[30508],[7.31e-06],7.31e-06
19312,1,[36045],[0.001],0.001
19313,3,"[17698, 18267, 20568]","[0.013735, 0.013735, 0.03]",0.05747
19314,1,[47018],[0.001125],0.001125
19315,1,[34742],[0.006729],0.006729
19316,5,"[34568, 20672, 42523, 39756, 24474]","[0.54717, 0.014321, 0.055, 3.05, 0.0009539]",3.6674448999999996
19317,1,[23558],[0.00214414],0.00214414
19318,1,[2925],[0.000132],0.000132
19319,1,[35365],[0.223125],0.223125
19320,1,[46659],[0.00345244],0.00345244
19321,1,[34425],[0.0009958],0.0009958
19322,2,"[1922, 34078]","[1.68e-05, 0.0001]",0.0001168
19323,1,[34649],[0.0008],0.0008
19324,1,[16972],[0.000603],0.000603
19325,1,[15009],[0.0702768],0.0702768
19326,1,[23292],[0.00642],0.00642
19327,1,[46817],[0.04576],0.04576
19328,1,[34618],[0.1837185],0.1837185
19329,1,[17387],[0.0001],0.0001
19330,1,[34324],[0.00108],0.00108
19331,1,[44451],[0.009683],0.009683
19332,1,[27940],[0.10494707],0.10494707
19333,1,[39533],[0.6842],0.6842
19334,1,[17395],[0.0009568],0.0009568
19335,1,[34742],[0.006729],0.006729
19336,2,"[1539, 41556]","[0.006893, 0.00105]",0.007943
19337,1,[2352],[1.12],1.12
19338,1,[9496],[0.044528],0.044528
19339,1,[39865],[0.0009568],0.0009568
19340,1,[28004],[0.0070748],0.0070748
19341,1,[30052],[0.0009568],0.0009568
19342,1,[31466],[0.005542],0.005542
19343,1,[47292],[0.0114272],0.0114272
19344,1,[42936],[0.006222],0.006222
19345,1,[16981],[0.07246864],0.07246864
19346,1,[2450],[0.0009539],0.0009539
19347,1,[17207],[0.67973333],0.67973333
19348,1,[36005],[0.253318],0.253318
19349,1,[37527],[0.020121],0.020121
19350,1,[27740],[0.30705],0.30705
19351,1,[20750],[0.00066681],0.00066681
19352,1,[34097],[0.831],0.831
19353,1,[32687],[0.002956],0.002956
19354,1,[35255],[3.4e-05],3.4e-05
19355,1,[17197],[0.007783],0.007783
19356,1,[17138],[0.17],0.17
19357,1,[15236],[0.0062613],0.0062613
19358,1,[36239],[1.181],1.181
19359,1,[36472],[0.22048779],0.22048779
19360,1,[16944],[0.006235],0.006235
19361,1,[40436],[0.000216],0.000216
19362,1,[29218],[0.0009568],0.0009568
19363,1,[47340],[0.0321],0.0321
19364,1,[24345],[0.0062613],0.0062613
19365,1,[34704],[0.02464],0.02464
19366,1,[35297],[0.00430529],0.00430529
19367,2,"[17387, 35184]","[0.0001, 0.050449]",0.050549000000000004
19368,1,[34581],[0.000715],0.000715
19369,1,[34296],[0.0009568],0.0009568
19370,1,[40316],[0.0009568],0.0009568
19371,1,[43622],[0.535008],0.535008
19372,1,[17187],[0.029526],0.029526
19373,2,"[37189, 47306]","[0.00084832, 0.00642]",0.00726832
19374,1,[47876],[0.04],0.04
19375,1,[35091],[0.094],0.094
19376,1,[47783],[3.4e-05],3.4e-05
19377,1,[39581],[0.00642],0.00642
19378,1,[47240],[2.56986114],2.56986114
19379,1,[34324],[0.00108],0.00108
19380,1,[16922],[0.013735],0.013735
19381,2,"[17808, 16922]","[0.103, 0.013735]",0.11673499999999999
19382,1,[23313],[0.1837185],0.1837185
19383,1,[24111],[0.017281],0.017281
19384,1,[2925],[0.000132],0.000132
19385,1,[34723],[0.055],0.055
19386,1,[17386],[0.021952],0.021952
19387,2,"[17192, 27921]","[0.000852, 0.236]",0.23685199999999998
19388,1,[45557],[0.02987],0.02987
19389,1,[17397],[0.0009323],0.0009323
19390,1,[38746],[0.45724],0.45724
19391,2,"[17387, 45544]","[0.0001, 0.0015]",0.0016
19392,1,[35089],[0.01164375],0.01164375
19393,1,[34421],[0.006222],0.006222
19394,1,[34696],[0.000322],0.000322
19395,1,[35302],[0.000605],0.000605
19396,2,"[39353, 1146]","[0.00345244, 6e-06]",0.00345844
19397,1,[46616],[0.0009568],0.0009568
19398,1,[15009],[0.0702768],0.0702768
19399,1,[35254],[0.000474],0.000474
19400,1,[3050],[0.014321],0.014321
19401,1,[17845],[0.004511],0.004511
19402,1,[19668],[0.025238],0.025238
19403,1,[23249],[0.0768],0.0768
19404,1,[34704],[0.02464],0.02464
19405,1,[320],[0.0001],0.0001
19406,1,[26910],[0.00036221],0.00036221
19407,2,"[37584, 18940]","[1.555, 0.0009539]",1.5559539
19408,1,[17154],[0.00015121],0.00015121
19409,1,[14802],[0.001],0.001
19410,1,[39963],[0.134097],0.134097
19411,1,[40658],[0.22048779],0.22048779
19412,1,[17272],[0.384],0.384
19413,1,[8360],[0.0009568],0.0009568
19414,1,[19488],[0.017281],0.017281
19415,1,[35200],[0.0144],0.0144
19416,3,"[17101, 17259, 14511]","[0.001, 0.001125, 0.00094812]",0.0030731200000000004
19417,1,[17177],[3e-05],3e-05
19418,1,[34568],[0.54717],0.54717
19419,1,[17206],[0.02987],0.02987
19420,1,[40021],[0.0009568],0.0009568
19421,1,[34742],[0.006729],0.006729
19422,1,[17193],[0.9363],0.9363
19423,4,"[34559, 34334, 20196, 17386]","[0.00093183, 0.02, 0.119167, 0.021952]",0.16205083
19424,1,[46616],[0.0009568],0.0009568
19425,1,[35318],[0.081744],0.081744
19426,1,[39111],[0.0051143],0.0051143
19427,1,[1631],[0.02254992],0.02254992
19428,1,[34483],[0.09],0.09
19429,1,[46043],[0.000456],0.000456
19430,1,[34484],[0.0194],0.0194
19431,1,[14802],[0.001],0.001
19432,1,[20671],[0.193608],0.193608
19433,1,[46689],[0.18921641],0.18921641
19434,1,[47287],[0.001],0.001
19435,1,[37526],[0.02331],0.02331
19436,1,[2705],[0.00061861],0.00061861
19437,1,[35093],[0.00438691],0.00438691
19438,1,[34038],[0.04],0.04
19439,1,[2926],[0.00108],0.00108
19440,1,[33564],[0.001],0.001
19441,1,[37526],[0.02331],0.02331
19442,1,[35369],[0.02918044],0.02918044
19443,1,[34296],[0.0009568],0.0009568
19444,1,[11343],[0.343217],0.343217
19445,1,[28168],[0.002636],0.002636
19446,1,[41647],[0.0010862],0.0010862
19447,1,[41309],[0.089247],0.089247
19448,1,[24356],[0.00449],0.00449
19449,1,[33929],[0.118],0.118
19450,1,[17140],[6.135e-05],6.135e-05
19451,1,[35206],[0.01],0.01
19452,1,[25599],[0.14771],0.14771
19453,1,[35049],[0.00054],0.00054
19454,1,[17223],[0.00053854],0.00053854
19455,1,[16963],[0.001],0.001
19456,1,[41086],[0.0009568],0.0009568
19457,1,[34560],[0.001617],0.001617
19458,1,[20458],[0.05301],0.05301
19459,2,"[47158, 34742]","[0.001125, 0.006729]",0.007854
19460,1,[35693],[0.384],0.384
19461,1,[34296],[0.0009568],0.0009568
19462,1,[47117],[0.00362],0.00362
19463,2,"[23555, 47221]","[0.03619, 0.002159]",0.038349
19464,1,[47162],[0.01123219],0.01123219
19465,1,[5056],[0.06],0.06
19466,1,[23534],[0.031977],0.031977
19467,2,"[20458, 36017]","[0.05301, 0.001]",0.05401
19468,1,[37527],[0.020121],0.020121
19469,1,[34098],[0.031255],0.031255
19470,1,[34582],[0.00094812],0.00094812
19471,1,[41189],[0.006222],0.006222
19472,1,[17259],[0.001125],0.001125
19473,1,[17534],[0.001254],0.001254
19474,1,[47786],[0.0590337],0.0590337
19475,1,[47676],[0.00955333],0.00955333
19476,1,[45289],[7.31e-06],7.31e-06
19477,1,[21794],[0.086225],0.086225
19478,1,[18023],[0.06],0.06
19479,1,[35617],[0.9363],0.9363
19480,1,[23602],[0.006893],0.006893
19481,1,[45386],[0.000601],0.000601
19482,1,[23947],[0.00345244],0.00345244
19483,2,"[34324, 17654]","[0.00108, 0.00029034]",0.00137034
19484,2,"[47240, 17729]","[2.56986114, 0.00164]",2.57150114
19485,1,[12368],[0.000611],0.000611
19486,1,[23290],[0.526842],0.526842
19487,1,[36104],[0.023],0.023
19488,1,[37974],[0.02],0.02
19489,1,[24148],[0.0035606],0.0035606
19490,1,[34742],[0.006729],0.006729
19491,1,[41373],[0.03232226],0.03232226
19492,1,[17494],[0.006235],0.006235
19493,1,[24371],[0.001],0.001
19494,1,[27819],[0.01],0.01
19495,1,[18368],[0.0035158],0.0035158
19496,2,"[40704, 34039]","[1.276e-05, 0.06]",0.06001276
19497,1,[23290],[0.526842],0.526842
19498,1,[40754],[0.0009568],0.0009568
19499,1,[23259],[0.21735],0.21735
19500,1,[20535],[0.00214414],0.00214414
19501,1,[17154],[0.00015121],0.00015121
19502,1,[36480],[0.107047],0.107047
19503,1,[18652],[0.0590337],0.0590337
19504,1,[34534],[1.276e-05],1.276e-05
19505,1,[34742],[0.006729],0.006729
19506,1,[23947],[0.00345244],0.00345244
19507,2,"[16971, 20535]","[0.002956, 0.00214414]",0.0051001399999999995
19508,1,[17183],[0.000166],0.000166
19509,1,[17840],[0.134097],0.134097
19510,1,[26910],[0.00036221],0.00036221
19511,1,[20254],[0.007427],0.007427
19512,1,[17186],[0.39698326],0.39698326
19513,1,[27714],[0.001],0.001
19514,1,[37450],[0.007449],0.007449
19515,1,[35745],[0.08006072],0.08006072
19516,2,"[37114, 17529]","[0.004361, 0.001]",0.005361
19517,1,[20271],[0.0009958],0.0009958
19518,1,[21323],[0.0004],0.0004
19519,1,[27716],[0.1],0.1
19520,1,[37487],[0.001],0.001
19521,1,[20750],[0.00066681],0.00066681
19522,1,[34419],[0.241743],0.241743
19523,2,"[37569, 41789]","[0.001, 0.22019]",0.22119
19524,2,"[34579, 40034]","[0.020912, 0.081744]",0.102656
19525,1,[42162],[0.097],0.097
19526,1,[47016],[0.001125],0.001125
19527,1,[48218],[0.655312],0.655312
19528,1,[37583],[0.004511],0.004511
19529,1,[1455],[0.0001],0.0001
19530,1,[35400],[0.071824],0.071824
19531,1,[15196],[0.01319738],0.01319738
19532,1,[16996],[0.00345244],0.00345244
19533,1,[47162],[0.01123219],0.01123219
19534,1,[16920],[0.001125],0.001125
19535,1,[18535],[0.006904],0.006904
19536,1,[34095],[0.00345244],0.00345244
19537,1,[47340],[0.0321],0.0321
19538,1,[47004],[0.0009568],0.0009568
19539,1,[47755],[0.000121],0.000121
19540,1,[37151],[0.10494707],0.10494707
19541,1,[35872],[0.01277],0.01277
19542,1,[4127],[0.025238],0.025238
19543,1,[34100],[0.0009568],0.0009568
19544,2,"[47297, 8489]","[0.0144, 0.241743]",0.256143
19545,2,"[35881, 44261]","[0.006222, 0.006904]",0.013126
19546,1,[35972],[1.56427],1.56427
19547,2,"[17272, 36022]","[0.384, 0.06]",0.444
19548,1,[41647],[0.0010862],0.0010862
19549,1,[41407],[0.08151985],0.08151985
19550,1,[18035],[0.001125],0.001125
19551,1,[21663],[0.002956],0.002956
19552,1,[47993],[0.01781848],0.01781848
19553,1,[41903],[0.0483],0.0483
19554,1,[40436],[0.000216],0.000216
19555,1,[38028],[0.00345244],0.00345244
19556,1,[34742],[0.006729],0.006729
19557,1,[46454],[0.006222],0.006222
19558,1,[47052],[0.008924],0.008924
19559,1,[38014],[0.1135],0.1135
19560,2,"[47785, 40380]","[0.00712041, 0.001125]",0.00824541
19561,3,"[34728, 40138, 40661]","[0.0009568, 0.006222, 0.20382264]",0.21100144
19562,1,[34083],[0.0009568],0.0009568
19563,1,[39725],[0.013735],0.013735
19564,1,[12366],[0.01842676],0.01842676
19565,1,[36000],[0.405535],0.405535
19566,1,[17257],[0.001125],0.001125
19567,1,[6515],[0.000698],0.000698
19568,1,[17092],[0.0009568],0.0009568
19569,1,[47084],[0.0009568],0.0009568
19570,1,[33840],[0.0009568],0.0009568
19571,1,[42798],[0.119167],0.119167
19572,1,[35050],[0.0009568],0.0009568
19573,1,[37051],[0.141674],0.141674
19574,1,[39504],[0.003365],0.003365
19575,1,[34382],[1.6],1.6
19576,1,[35298],[0.006],0.006
19577,1,[16966],[0.03],0.03
19578,1,[1206],[1.751747],1.751747
19579,2,"[19845, 15196]","[5.08e-06, 0.01319738]",0.01320246
19580,2,"[37949, 48006]","[0.0009568, 0.000611]",0.0015677999999999998
19581,1,[47240],[2.56986114],2.56986114
19582,1,[34673],[1.1983904],1.1983904
19583,1,[17394],[0.0001],0.0001
19584,1,[2405],[0.020335],0.020335
19585,1,[45441],[5.81e-06],5.81e-06
19586,1,[34182],[0.0002],0.0002
19587,1,[18368],[0.0035158],0.0035158
19588,1,[37589],[0.0009],0.0009
19589,1,[27921],[0.236],0.236
19590,1,[18027],[0.0009568],0.0009568
19591,1,[47240],[2.56986114],2.56986114
19592,1,[18535],[0.006904],0.006904
19593,1,[7729],[0.0009568],0.0009568
19594,1,[6029],[0.09],0.09
19595,1,[47949],[0.000504],0.000504
19596,3,"[1830, 34320, 17237]","[0.0009568, 0.178748, 0.004509]",0.1842138
19597,1,[48249],[0.074915],0.074915
19598,2,"[36482, 24330]","[0.001, 0.24423917]",0.24523917
19599,1,[34735],[0.001125],0.001125
19600,1,[41373],[0.03232226],0.03232226
19601,1,[24338],[0.723],0.723
19602,1,[19880],[1.12],1.12
19603,1,[17439],[0.020912],0.020912
19604,1,[17165],[0.0009568],0.0009568
19605,1,[20319],[0.556999],0.556999
19606,1,[17473],[0.0001],0.0001
19607,1,[45451],[0.00642],0.00642
19608,1,[37786],[0.003434],0.003434
19609,1,[118],[0.10157854],0.10157854
19610,1,[22976],[0.02987],0.02987
19611,1,[39505],[0.028782],0.028782
19612,1,[18266],[3.4e-05],3.4e-05
19613,1,[27714],[0.001],0.001
19614,1,[17385],[0.00071],0.00071
19615,1,[47810],[0.0009568],0.0009568
19616,1,[47829],[0.003017],0.003017
19617,1,[17397],[0.0009323],0.0009323
19618,1,[35052],[5.299e-05],5.299e-05
19619,1,[17459],[1.99605],1.99605
19620,1,[17157],[0.08006072],0.08006072
19621,1,[34704],[0.02464],0.02464
19622,1,[34361],[1.276e-05],1.276e-05
19623,1,[29700],[0.006624],0.006624
19624,1,[17093],[0.0009958],0.0009958
19625,1,[34277],[0.18921641],0.18921641
19626,1,[17223],[0.00053854],0.00053854
19627,1,[29218],[0.0009568],0.0009568
19628,1,[17101],[0.001],0.001
19629,1,[34735],[0.001125],0.001125
19630,1,[43922],[0.036214],0.036214
19631,1,[34116],[0.001125],0.001125
19632,1,[1812],[0.009247],0.009247
19633,1,[47079],[0.00053478],0.00053478
19634,1,[17350],[0.01],0.01
19635,1,[43849],[0.54717],0.54717
19636,2,"[16959, 34742]","[0.055758, 0.006729]",0.062487
19637,1,[47681],[0.001125],0.001125
19638,1,[37158],[0.0009568],0.0009568
19639,1,[34436],[0.217191],0.217191
19640,1,[28160],[0.0009568],0.0009568
19641,1,[840],[0.006222],0.006222
19642,1,[34620],[0.097],0.097
19643,1,[199],[0.093329],0.093329
19644,1,[20543],[0.01],0.01
19645,1,[34089],[0.00863],0.00863
19646,1,[199],[0.093329],0.093329
19647,2,"[46911, 47645]","[0.02122, 0.0001]",0.02132
19648,1,[35031],[0.1182],0.1182
19649,1,[48469],[0.39698326],0.39698326
19650,1,[30213],[0.071824],0.071824
19651,1,[31290],[0.00094812],0.00094812
19652,1,[35286],[0.0009568],0.0009568
19653,1,[34742],[0.006729],0.006729
19654,1,[34696],[0.000322],0.000322
19655,1,[35401],[0.001],0.001
19656,1,[3158],[0.0009958],0.0009958
19657,1,[47224],[0.4502],0.4502
19658,2,"[34483, 40436]","[0.09, 0.000216]",0.09021599999999999
19659,1,[39834],[0.141674],0.141674
19660,1,[24472],[0.0009568],0.0009568
19661,2,"[13474, 41647]","[0.05625, 0.0010862]",0.057336200000000004
19662,1,[34568],[0.54717],0.54717
19663,1,[47212],[0.001826],0.001826
19664,1,[34324],[0.00108],0.00108
19665,1,[23946],[0.00056],0.00056
19666,1,[20289],[0.01623866],0.01623866
19667,1,[34646],[0.07754],0.07754
19668,1,[16661],[0.27216],0.27216
19669,1,[37529],[0.81],0.81
19670,1,[33835],[0.54925],0.54925
19671,1,[34100],[0.0009568],0.0009568
19672,1,[14716],[0.001125],0.001125
19673,1,[37490],[0.001125],0.001125
19674,1,[37584],[1.555],1.555
19675,1,[2533],[0.001125],0.001125
19676,1,[717],[0.1277],0.1277
19677,1,[34568],[0.54717],0.54717
19678,1,[37487],[0.001],0.001
19679,1,[24330],[0.24423917],0.24423917
19680,1,[37153],[9e-06],9e-06
19681,1,[13627],[0.0009568],0.0009568
19682,1,[24337],[6.135e-05],6.135e-05
19683,1,[37584],[1.555],1.555
19684,1,[2988],[0.028782],0.028782
19685,1,[39599],[0.0035606],0.0035606
19686,1,[17193],[0.9363],0.9363
19687,1,[40884],[0.0009323],0.0009323
19688,2,"[35952, 17165]","[0.001, 0.0009568]",0.0019568
19689,1,[23319],[0.001],0.001
19690,1,[20362],[0.001],0.001
19691,2,"[48226, 17186]","[0.001125, 0.39698326]",0.39810826
19692,1,[36041],[0.00061164],0.00061164
19693,1,[35050],[0.0009568],0.0009568
19694,1,[2729],[0.006222],0.006222
19695,1,[44261],[0.006904],0.006904
19696,1,[34068],[5.08e-06],5.08e-06
19697,1,[34266],[0.24861992],0.24861992
19698,1,[40874],[0.0038214],0.0038214
19699,1,[20314],[0.002205],0.002205
19700,1,[2139],[0.001],0.001
19701,1,[16974],[0.00093183],0.00093183
19702,1,[24333],[1.46035],1.46035
19703,2,"[15198, 23259]","[0.4205, 0.21735]",0.63785
19704,1,[47810],[0.0009568],0.0009568
19705,2,"[34357, 45242]","[0.006624, 0.000603]",0.007227
19706,1,[17155],[0.001],0.001
19707,3,"[17193, 17342, 41703]","[0.9363, 1.278972, 0.0009568]",2.2162288
19708,1,[20099],[0.010939],0.010939
19709,1,[35104],[0.0009568],0.0009568
19710,1,[20244],[0.00371],0.00371
19711,1,[34486],[0.00642],0.00642
19712,1,[39507],[0.18921641],0.18921641
19713,1,[17785],[0.0009568],0.0009568
19714,1,[19497],[0.234],0.234
19715,1,[30213],[0.071824],0.071824
19716,1,[39537],[0.00054],0.00054
19717,1,[17511],[0.06218105],0.06218105
19718,2,"[1367, 897]","[0.02980757, 0.006185]",0.03599257
19719,1,[47768],[0.134097],0.134097
19720,1,[46024],[0.02671],0.02671
19721,1,[20280],[0.3885],0.3885
19722,1,[23309],[0.375984],0.375984
19723,1,[41396],[0.00712041],0.00712041
19724,1,[40037],[7.31e-06],7.31e-06
19725,1,[34810],[0.0066283],0.0066283
19726,1,[37216],[1.99605],1.99605
19727,1,[28954],[0.002554],0.002554
19728,1,[35318],[0.081744],0.081744
19729,1,[34420],[0.06],0.06
19730,1,[27731],[0.006755],0.006755
19731,1,[30215],[0.285304],0.285304
19732,1,[2799],[0.00126],0.00126
19733,1,[34386],[5.08e-06],5.08e-06
19734,1,[17388],[0.0009568],0.0009568
19735,1,[17387],[0.0001],0.0001
19736,1,[1146],[6e-06],6e-06
19737,1,[17387],[0.0001],0.0001
19738,2,"[23566, 13769]","[0.0381, 0.00345244]",0.04155244
19739,1,[39249],[0.000298],0.000298
19740,1,[40896],[0.039855],0.039855
19741,1,[20634],[0.00712],0.00712
19742,1,[19605],[0.07246864],0.07246864
19743,2,"[20313, 35223]","[0.7637, 0.00516]",0.7688600000000001
19744,1,[17527],[0.00093183],0.00093183
19745,1,[91],[0.006222],0.006222
19746,1,[41904],[0.0001],0.0001
19747,1,[17259],[0.001125],0.001125
19748,1,[34043],[0.066485],0.066485
